user_id,item_id,rating
158,1112,3
158,1225,2
158,1288,2
158,1277,3
158,1131,4
158,1130,3
158,1003,2
158,1280,3
158,1237,2
158,1024,3
158,1070,3
158,1102,4
158,1025,3
158,1195,3
158,1185,2
158,1011,3
158,1246,2
158,1213,2
158,1230,3
158,1203,2
158,107,2
158,1287,3
158,1014,5
158,1135,3
158,1136,3
158,1095,3
158,1128,2
158,1004,1
158,1088,2
158,1221,4
158,101,3
158,1214,2
159,1166,3
159,1268,3
159,1073,4
159,1285,2
159,1063,3
159,1097,4
159,1194,2
159,1033,3
159,1206,3
159,1049,1
159,1248,3
159,1270,3
159,1013,2
159,1258,3
159,1045,3
159,1286,2
159,103,3
159,1122,3
159,1273,4
159,1076,4
159,1108,3
159,1163,2
159,1242,2
159,1051,2
159,1158,2
159,1183,3
159,1272,2
159,1259,2
159,1193,2
159,1104,2
159,1287,2
159,1171,1
159,1200,3
159,1046,3
159,1107,3
159,1224,3
159,1071,3
159,1088,3
159,101,3
159,1250,2
160,1292,2
160,1171,2
160,1243,2
160,1005,2
160,1186,1
160,1011,3
160,1241,2
160,1036,4
160,1235,2
160,1121,3
160,1270,4
160,1039,4
160,1034,4
160,1117,3
160,1040,2
160,1224,3
160,1164,3
160,1115,2
160,1232,3
160,1009,2
160,1157,4
160,1150,4
160,1274,3
160,1223,3
160,1102,3
160,1202,2
160,106,2
160,1057,3
160,1295,3
160,1006,2
160,1251,3
160,1219,5
160,1027,3
160,1249,2
160,1084,3
160,1229,3
160,1132,2
160,1281,2
160,1190,2
160,1266,2
161,1270,2
161,1046,3
161,1206,2
161,1234,3
161,1009,3
161,1134,3
161,1215,2
161,1277,3
161,1208,2
161,1026,4
161,1025,2
161,1036,3
161,1126,2
161,1175,3
161,1235,2
161,1197,2
161,1251,3
161,1116,3
161,1062,2
161,1053,2
161,1004,3
161,1074,3
161,1284,3
161,1087,2
161,1092,4
161,1220,5
161,1271,1
161,1183,3
161,1236,3
161,1086,3
161,1290,2
161,1203,2
161,1051,2
161,1278,1
161,1012,3
161,1110,3
161,1095,3
161,1067,3
161,1145,2
161,1060,4
162,1090,3
162,1183,1
162,1192,2
162,1222,2
162,1107,2
162,1057,3
162,1237,4
162,1252,3
162,1200,2
162,1072,4
162,1115,4
162,1298,3
162,1258,2
162,1139,3
162,1246,2
162,1030,3
162,1213,2
162,1299,5
162,1007,3
162,1205,2
162,1025,2
162,1279,3
162,1035,3
162,1066,2
162,1012,2
162,1181,3
162,1134,2
162,1193,3
162,1135,3
162,1229,1
162,1166,3
162,1147,3
162,1266,2
162,1159,3
162,1149,2
162,1232,4
162,1253,2
162,1241,3
162,1189,2
162,1293,4
163,1141,3
163,1118,3
163,1097,3
163,1298,3
163,1164,2
163,1085,3
163,1246,5
163,1183,4
163,1117,2
163,1192,3
163,1239,2
163,1130,4
163,1282,3
163,1227,2
163,1267,3
163,1166,4
163,1066,4
163,1122,4
163,1028,2
163,1121,5
163,1055,2
163,1184,4
163,1273,3
163,1193,3
163,102,3
163,1026,2
163,1088,1
163,1245,3
163,1224,3
163,1290,3
163,1133,3
163,1253,3
163,1207,3
163,1093,1
163,1128,5
163,1018,3
163,1210,3
163,1242,4
163,1296,2
163,1047,1
164,1130,4
164,1240,3
164,1055,2
164,1040,2
164,1118,2
164,1200,2
164,1105,2
164,1115,2
164,1227,2
164,1076,3
164,1080,3
164,1104,2
164,1135,4
164,1046,3
164,102,3
164,1114,3
164,1149,3
164,1214,3
164,1288,2
164,1299,3
164,1189,3
164,1220,2
164,1101,2
164,1110,2
164,1043,3
164,1033,2
164,1201,2
164,1219,3
164,1218,2
164,1068,3
164,1188,3
164,1186,2
164,1003,2
164,1269,3
164,1131,3
164,1097,4
164,1243,2
164,1215,3
164,1260,3
164,1167,2
165,1298,3
165,1263,4
165,1092,3
165,1010,2
165,1187,3
165,1178,4
165,1016,3
165,1109,2
165,1038,3
165,1073,4
165,1039,3
165,1275,3
165,1017,3
165,1120,2
165,1032,2
165,1260,4
165,1122,3
165,1223,2
165,1068,3
165,1142,4
165,1064,3
165,1215,3
165,1134,4
165,1087,3
165,1201,3
165,1151,3
165,1077,3
165,1258,3
165,1026,4
165,1110,3
165,1018,2
165,1285,2
165,1082,4
165,1139,3
165,1272,3
165,1232,3
165,1208,4
165,1112,2
165,1000,2
165,1031,3
166,1198,3
166,1260,3
166,1230,2
166,1258,3
166,1173,2
166,1287,3
166,1199,3
166,1120,3
166,1200,2
166,1077,3
166,1249,4
166,1247,2
166,1056,3
166,1010,2
166,1097,4
166,1029,3
166,1299,2
166,1180,3
166,1144,2
166,1051,3
166,1203,2
166,1187,3
166,1184,1
166,1145,3
166,1183,3
166,1004,2
166,1153,4
166,1241,3
166,1093,4
166,1000,2
166,1102,3
166,1214,4
166,1067,2
166,1222,2
166,1294,3
166,1063,3
166,1146,3
166,1194,2
166,1117,2
166,1064,3
167,1227,4
167,1169,3
167,1159,2
167,1137,3
167,1180,3
167,1018,2
167,1256,3
167,1291,2
167,1055,3
167,1216,3
167,1241,3
167,1213,2
167,1255,3
167,1010,2
167,1272,2
167,1281,3
167,1251,2
167,1026,2
167,1070,2
167,1185,3
167,1161,4
167,1217,3
167,1128,4
167,1065,2
167,1064,1
167,1092,2
167,1039,2
167,1188,2
167,1133,3
167,1193,3
167,1104,3
167,1013,2
167,1014,2
167,1147,3
167,107,1
167,1060,2
167,1091,3
167,1206,3
167,1283,3
167,1205,3
168,1252,3
168,1145,4
168,1247,1
168,1199,3
168,1018,2
168,1294,3
168,1123,3
168,1046,2
168,1067,2
168,1276,2
168,1106,3
168,1104,3
168,1119,4
168,1229,3
168,1070,3
168,1042,3
168,1269,3
168,1250,3
168,1177,4
168,1203,3
168,1196,4
168,1206,2
168,1282,1
168,1161,2
168,1033,3
168,1116,4
168,1075,4
168,1238,5
168,1025,2
168,1152,4
168,1021,3
168,1215,2
168,1213,2
168,1204,2
168,1234,4
168,1007,2
168,1162,4
168,1181,3
168,1052,5
168,1149,3
169,1090,3
169,1079,3
169,1192,3
169,1243,4
169,1047,2
169,1128,4
169,1295,3
169,1141,3
169,1261,2
169,1028,2
169,1137,2
169,1062,3
169,1025,3
169,1228,4
169,1125,4
169,1072,2
169,1255,1
169,1041,2
169,1246,4
169,1106,3
169,1008,4
169,1193,3
169,1165,3
169,1075,3
169,1234,4
169,1223,3
169,1175,2
169,1252,3
169,1148,2
169,1142,3
169,1197,2
169,1206,4
169,1112,2
169,1150,3
169,1159,2
169,1099,4
169,1115,2
169,1068,4
169,1071,3
169,1010,2
170,1086,3
170,104,2
170,1076,3
170,1120,4
170,1204,3
170,1039,3
170,1241,3
170,1163,3
170,1067,3
170,1013,4
170,1063,3
170,1114,2
170,1254,3
170,1245,3
170,1134,3
170,1095,2
170,1084,3
170,1205,3
170,1011,4
170,105,4
170,1176,3
170,1167,2
170,1182,3
170,1164,2
170,102,2
170,1045,3
170,1239,3
170,1248,3
170,1100,3
170,1162,2
170,1250,4
170,1132,4
170,1263,3
170,1192,5
170,1262,1
170,1294,2
170,1092,3
170,1214,3
170,1012,4
170,1224,2
171,1148,4
171,1299,3
171,1018,4
171,1246,3
171,1289,3
171,1101,2
171,1265,4
171,1274,1
171,1139,2
171,1051,3
171,1112,3
171,1191,3
171,1279,1
171,1160,2
171,1082,3
171,1271,2
171,1094,2
171,108,3
171,1211,3
171,1032,2
171,1117,3
171,1237,3
171,1002,3
171,1042,2
171,1058,2
171,1124,3
171,1078,3
171,1141,3
171,1123,3
171,1204,4
171,1074,3
171,1210,3
171,1096,3
171,1075,3
171,1177,2
171,1041,2
171,1150,3
171,1269,3
171,1272,4
171,1027,4
172,1213,5
172,1045,3
172,1254,3
172,1198,3
172,1100,2
172,1077,3
172,1089,4
172,1239,3
172,1292,2
172,1026,3
172,1108,3
172,1245,2
172,1277,4
172,1226,3
172,1190,3
172,1156,5
172,1180,3
172,1093,4
172,1013,2
172,1010,3
172,1223,3
172,1088,3
172,102,3
172,1284,3
172,1173,3
172,1000,3
172,1182,3
172,1165,3
172,1204,4
172,104,2
172,1153,3
172,1229,2
172,1035,4
172,1060,2
172,1041,3
172,1296,2
172,1258,3
172,1279,4
172,1051,2
172,1295,4
173,1085,3
173,1287,5
173,1100,3
173,1290,2
173,1032,2
173,1110,2
173,1017,3
173,1133,3
173,1151,3
173,1273,4
173,1269,3
173,1271,2
173,1144,3
173,1274,2
173,1043,3
173,1198,3
173,1012,3
173,1207,2
173,1039,3
173,1162,4
173,1129,3
173,1018,3
173,1062,2
173,1027,2
173,1040,3
173,1293,2
173,103,2
173,1046,4
173,1236,4
173,1013,2
173,1232,3
173,1176,4
173,1199,4
173,1127,3
173,1073,2
173,1294,2
173,1279,3
173,1118,2
173,1033,3
173,1163,4
174,1057,4
174,1287,3
174,1086,3
174,1289,2
174,1053,3
174,1119,4
174,1059,4
174,1012,3
174,1110,4
174,1015,3
174,1028,3
174,1194,3
174,1060,2
174,1103,3
174,1133,1
174,1049,3
174,1286,3
174,102,3
174,1099,2
174,1048,3
174,108,3
174,1203,2
174,1046,2
174,1166,2
174,1097,2
174,1220,3
174,1065,2
174,1067,2
174,1055,3
174,1180,3
174,1158,3
174,1202,3
174,1185,3
174,1257,2
174,1132,3
174,1219,4
174,1095,3
174,1066,4
174,1191,2
174,1172,4
175,1048,2
175,1129,3
175,1181,5
175,1259,3
175,1122,3
175,1042,3
175,1131,2
175,1256,2
175,1150,2
175,1198,4
175,1002,3
175,1024,3
175,1282,2
175,1046,2
175,1115,2
175,1136,3
175,1121,4
175,1117,2
175,1276,3
175,1286,3
175,1263,3
175,1085,2
175,1246,3
175,1262,4
175,102,5
175,1068,4
175,1159,3
175,1275,3
175,1206,3
175,1166,3
175,101,4
175,1238,3
175,1091,2
175,1087,4
175,1047,1
175,1148,3
175,1209,2
175,1120,3
175,1292,3
175,1094,2
176,1113,2
176,1052,2
176,1039,3
176,1120,3
176,1298,4
176,1266,4
176,1115,2
176,1014,3
176,1235,3
176,1133,4
176,1269,3
176,1077,4
176,104,2
176,1242,2
176,1102,2
176,1202,3
176,1161,3
176,1043,3
176,1037,3
176,1249,3
176,1290,4
176,1109,3
176,1286,2
176,1134,4
176,101,3
176,1210,2
176,1170,3
176,1174,2
176,1223,3
176,1276,3
176,1076,4
176,1005,4
176,1041,2
176,1284,4
176,1002,2
176,1132,3
176,1090,4
176,1080,2
176,1072,5
176,1111,2
177,1160,2
177,1223,2
177,1072,3
177,1296,3
177,1264,4
177,1282,3
177,1102,2
177,1221,2
177,1209,4
177,1080,4
177,1219,3
177,1134,3
177,1153,3
177,1125,2
177,1101,3
177,1002,2
177,1092,2
177,1199,2
177,1143,4
177,1184,2
177,1266,4
177,1230,2
177,1038,2
177,1289,3
177,1051,3
177,1056,3
177,1019,3
177,1109,2
177,1265,4
177,1049,1
177,1278,3
177,1237,2
177,1194,3
177,1061,2
177,1257,3
177,1084,4
177,1267,4
177,1110,2
177,1115,3
177,1017,3
178,1238,3
178,1042,3
178,1216,4
178,1267,4
178,1182,2
178,1021,3
178,1005,2
178,1068,2
178,1172,2
178,1152,4
178,1186,3
178,1050,3
178,1250,3
178,1140,3
178,1141,2
178,1125,3
178,1073,2
178,1035,5
178,1271,4
178,1067,2
178,1299,4
178,1287,3
178,1268,3
178,1236,2
178,1139,3
178,1243,4
178,1259,4
178,1031,3
178,1069,2
178,1081,2
178,1248,4
178,1013,3
178,1232,2
178,1012,1
178,1251,3
178,1214,4
178,1231,3
178,1014,3
178,1298,3
178,1017,3
179,1192,3
179,1121,2
179,1262,3
179,1055,3
179,1276,2
179,103,4
179,1125,2
179,1124,2
179,1082,3
179,1272,3
179,1234,2
179,1247,4
179,1119,3
179,1256,4
179,1091,2
179,1185,2
179,1088,2
179,1024,2
179,1196,3
179,1129,4
179,1116,2
179,1071,2
179,1025,2
179,1064,3
179,1143,3
179,1079,1
179,1259,2
179,1284,4
179,1149,1
179,1200,2
179,1144,3
179,1073,3
179,1002,3
179,1206,3
179,1058,2
179,1180,2
179,1212,3
179,1101,3
179,1045,4
179,1150,2
180,1023,2
180,1166,1
180,1011,3
180,1140,2
180,1021,1
180,1141,2
180,1114,3
180,1096,3
180,1102,2
180,1098,3
180,1173,3
180,1091,3
180,1261,4
180,1123,2
180,1292,5
180,1153,3
180,1054,5
180,1194,1
180,1105,3
180,1064,3
180,1044,3
180,1038,2
180,1040,3
180,1299,5
180,1224,3
180,1230,4
180,1055,3
180,1270,4
180,1016,2
180,1093,2
180,1115,3
180,1295,5
180,1244,4
180,1060,3
180,1199,2
180,1157,3
180,1107,2
180,1012,2
180,1200,2
180,1009,3
181,1060,3
181,1021,3
181,1031,3
181,1151,1
181,1028,2
181,1055,2
181,1261,2
181,1286,3
181,1138,2
181,1047,3
181,1268,3
181,1141,2
181,1107,2
181,1110,2
181,1195,3
181,1263,3
181,1236,3
181,1167,3
181,1005,5
181,1292,4
181,1063,3
181,1200,2
181,1091,2
181,1079,3
181,1072,4
181,1102,3
181,1250,3
181,1067,4
181,1029,3
181,1114,3
181,1223,2
181,1132,2
181,1163,3
181,1164,3
181,1206,3
181,1039,3
181,1122,4
181,1010,2
181,1142,3
181,1058,4
182,1240,3
182,1209,2
182,1279,3
182,1065,3
182,1099,4
182,1260,2
182,1127,2
182,1140,2
182,1012,4
182,1051,2
182,1115,2
182,1147,2
182,1275,3
182,103,2
182,1262,2
182,1221,3
182,1091,2
182,1167,3
182,1144,2
182,1113,2
182,1236,2
182,1273,2
182,1061,3
182,1200,2
182,1015,5
182,1100,2
182,1111,2
182,1183,2
182,1055,2
182,1019,5
182,1044,3
182,1181,3
182,1223,3
182,1001,3
182,1016,4
182,1251,4
182,1180,1
182,1281,1
182,1289,3
182,1025,3
183,1089,5
183,1047,3
183,1086,4
183,1106,2
183,1142,4
183,1064,2
183,1212,3
183,1198,3
183,1280,3
183,1278,3
183,1020,4
183,1200,4
183,1003,2
183,1277,2
183,1234,3
183,1071,3
183,1195,3
183,1052,3
183,1226,3
183,1205,3
183,1007,3
183,1218,1
183,1081,4
183,1102,3
183,1150,3
183,1279,2
183,1108,3
183,1258,2
183,1104,2
183,1158,3
183,1177,2
183,1116,2
183,1062,3
183,1000,3
183,1137,3
183,102,2
183,1168,3
183,1281,2
183,1214,3
183,1166,2
184,1255,3
184,1214,3
184,1299,2
184,1192,2
184,1191,4
184,1024,4
184,1020,4
184,1051,2
184,1190,3
184,1249,2
184,1095,4
184,1030,5
184,1033,5
184,1090,4
184,1163,2
184,1005,2
184,1016,3
184,1025,3
184,1184,2
184,1262,3
184,1134,3
184,1142,3
184,1029,2
184,1156,3
184,1019,3
184,1224,3
184,1200,2
184,1082,2
184,1259,3
184,1092,4
184,1290,3
184,1218,4
184,1202,4
184,1065,2
184,1017,3
184,1180,3
184,1104,3
184,1135,3
184,1130,3
184,1000,3
185,1270,1
185,1032,3
185,1229,4
185,106,3
185,1096,3
185,1076,2
185,1044,4
185,1075,3
185,101,3
185,1186,3
185,1049,5
185,1104,4
185,1208,1
185,1113,3
185,1254,2
185,1154,2
185,1059,3
185,1231,3
185,1245,3
185,1271,3
185,1285,3
185,1168,4
185,1184,2
185,1054,3
185,1089,2
185,1103,3
185,1221,4
185,1030,3
185,1143,2
185,1149,2
185,1127,3
185,1295,2
185,1017,3
185,1078,2
185,1288,4
185,1157,1
185,1016,3
185,1064,4
185,1194,3
185,1142,3
186,1255,3
186,1082,3
186,1270,4
186,1155,2
186,1201,2
186,1006,3
186,1165,3
186,1109,3
186,1285,2
186,1222,1
186,1003,4
186,1244,3
186,1293,3
186,1211,3
186,1198,2
186,1052,5
186,1224,3
186,1236,4
186,1023,3
186,1246,2
186,1112,3
186,1199,3
186,1257,2
186,1067,3
186,108,3
186,1178,4
186,102,3
186,1184,2
186,1268,2
186,1065,3
186,1035,2
186,1079,2
186,1084,2
186,1106,2
186,1170,5
186,1159,2
186,1073,2
186,1036,2
186,1193,2
186,1179,4
187,1164,1
187,1254,3
187,1275,3
187,1025,2
187,1035,2
187,1137,2
187,1169,3
187,1223,2
187,1271,2
187,1251,2
187,1226,2
187,1010,2
187,1217,3
187,1038,3
187,1174,3
187,1083,3
187,1112,3
187,1270,3
187,1197,3
187,1221,2
187,1191,3
187,1236,2
187,1092,2
187,1268,2
187,1087,3
187,1005,4
187,1132,3
187,1186,4
187,1031,1
187,1024,2
187,1228,2
187,1245,4
187,1264,2
187,1244,5
187,1188,3
187,1269,3
187,1068,5
187,1286,3
187,1215,3
187,1250,2
188,1118,4
188,1060,3
188,1264,2
188,1286,3
188,1129,3
188,1192,3
188,1105,3
188,1091,4
188,1271,3
188,1285,3
188,1044,2
188,1166,2
188,1199,4
188,1076,4
188,1125,2
188,1032,3
188,1159,3
188,1087,3
188,1164,2
188,1239,2
188,1083,3
188,1167,3
188,1191,4
188,1077,4
188,1079,4
188,1198,4
188,1293,2
188,1263,3
188,1181,2
188,1106,3
188,1250,4
188,1046,2
188,1278,3
188,1179,2
188,1005,1
188,1242,3
188,1257,3
188,1126,2
188,1189,1
188,1158,3
189,1015,2
189,1000,3
189,1128,2
189,1068,3
189,1047,3
189,1137,2
189,1036,2
189,1010,2
189,1173,4
189,1082,4
189,1225,2
189,1188,3
189,1262,4
189,1054,2
189,1294,2
189,1260,5
189,1234,3
189,1279,1
189,1022,4
189,1059,3
189,1236,2
189,104,3
189,1131,3
189,1176,3
189,1058,2
189,1112,1
189,1255,4
189,1261,4
189,1277,3
189,1170,3
189,1197,3
189,1075,4
189,1062,3
189,1161,2
189,1211,3
189,1205,4
189,1021,4
189,1158,3
189,1290,3
189,1251,1
190,1051,3
190,1158,5
190,1154,3
190,1027,2
190,1098,5
190,103,3
190,1157,4
190,1166,2
190,1238,3
190,1009,3
190,1259,3
190,1096,5
190,1209,3
190,1276,4
190,1085,3
190,1043,3
190,1137,2
190,1147,3
190,1258,3
190,1260,3
190,1188,2
190,1189,3
190,1292,2
190,1243,2
190,1065,3
190,1247,3
190,1105,2
190,1208,3
190,1221,3
190,1217,4
190,1141,3
190,1203,1
190,1068,3
190,104,3
190,1058,2
190,1179,2
190,1255,2
190,1077,3
190,1180,2
190,1139,3
191,1008,2
191,1158,2
191,1064,3
191,1038,2
191,1253,3
191,1224,5
191,1187,2
191,1275,2
191,1115,2
191,1044,3
191,1192,3
191,1019,3
191,1273,2
191,1085,4
191,1217,2
191,1053,3
191,1232,2
191,1081,2
191,1024,3
191,1226,5
191,1102,4
191,1093,4
191,1218,2
191,1103,4
191,1281,4
191,1290,4
191,1087,3
191,1006,2
191,1080,3
191,1071,3
191,1287,3
191,1282,4
191,1101,5
191,1202,2
191,1079,3
191,1043,4
191,1210,3
191,1159,3
191,1291,3
191,1030,4
192,1231,3
192,1261,2
192,1246,4
192,1049,3
192,1101,3
192,1243,1
192,1159,3
192,1062,3
192,1288,2
192,1277,3
192,1257,3
192,1116,4
192,1058,4
192,1068,2
192,1006,2
192,1042,2
192,1060,4
192,1178,4
192,1195,3
192,1019,3
192,1272,2
192,1088,2
192,1080,3
192,1011,2
192,1014,3
192,1127,3
192,1275,3
192,1242,2
192,1230,3
192,1249,2
192,1251,3
192,1283,3
192,1216,2
192,1170,4
192,1099,3
192,1182,2
192,1255,2
192,1174,3
192,1086,4
192,1113,4
193,1232,2
193,1034,2
193,1099,2
193,1295,3
193,1247,3
193,1039,2
193,1050,3
193,1066,3
193,1195,3
193,1016,2
193,1069,4
193,1051,2
193,1098,3
193,1072,3
193,1052,3
193,1227,2
193,1201,2
193,1230,2
193,1063,4
193,1019,3
193,1037,2
193,1049,1
193,1187,4
193,1198,3
193,1045,3
193,1058,3
193,1084,2
193,1013,2
193,1053,1
193,1008,5
193,1220,2
193,1061,3
193,1167,4
193,1262,3
193,1216,2
193,1119,2
193,1093,3
193,1101,3
193,1010,2
193,1142,3
194,1290,2
194,1246,1
194,1000,1
194,1041,3
194,1109,3
194,1224,3
194,1052,3
194,1064,3
194,1133,4
194,1089,1
194,1209,2
194,1175,3
194,1273,3
194,1159,2
194,1268,2
194,1179,2
194,1190,4
194,1149,4
194,1058,2
194,1100,3
194,1005,3
194,1124,4
194,1030,3
194,1071,3
194,1238,1
194,1019,4
194,1208,2
194,1055,2
194,1177,4
194,1074,3
194,1237,3
194,1110,3
194,1277,2
194,1245,1
194,1134,4
194,1022,3
194,1077,4
194,1298,3
194,1023,2
194,1218,3
195,1120,4
195,1228,3
195,1214,2
195,102,3
195,1048,3
195,1014,3
195,1276,2
195,1022,5
195,1052,3
195,1255,2
195,1054,4
195,1011,2
195,1098,2
195,1005,3
195,1203,4
195,1275,3
195,1109,3
195,1043,3
195,1222,2
195,1196,3
195,1133,4
195,1038,2
195,1242,2
195,1074,3
195,1208,3
195,1256,2
195,1013,3
195,1270,3
195,107,1
195,1041,5
195,1179,3
195,1221,2
195,1046,2
195,1067,2
195,1295,3
195,1007,1
195,1047,4
195,1167,3
195,1023,4
195,1229,2
196,1068,3
196,1032,5
196,1172,4
196,1291,3
196,1024,3
196,1260,3
196,1115,1
196,1062,2
196,1235,2
196,1001,4
196,1008,3
196,1021,1
196,1128,2
196,1198,3
196,1204,3
196,1209,2
196,1043,2
196,1151,4
196,1161,2
196,1293,2
196,1004,3
196,1026,2
196,1051,2
196,1017,2
196,1220,2
196,1240,3
196,1231,3
196,1055,3
196,1121,3
196,1011,3
196,1002,2
196,1126,3
196,1112,3
196,1270,4
196,1274,4
196,1280,3
196,1130,3
196,1285,1
196,102,2
196,1153,4
197,1290,2
197,1283,3
197,1050,1
197,1220,3
197,108,3
197,1026,2
197,1127,4
197,1076,1
197,1212,4
197,1063,2
197,1005,3
197,1101,3
197,1231,3
197,1018,3
197,1255,1
197,1227,4
197,1268,2
197,1079,3
197,1046,4
197,1037,2
197,1202,2
197,1020,3
197,1073,2
197,1006,3
197,1124,4
197,1040,5
197,1271,2
197,1034,3
197,1112,2
197,1181,3
197,1284,5
197,1254,3
197,1296,3
197,1250,2
197,1291,3
197,1221,4
197,1067,3
197,1049,4
197,1219,3
197,1003,3
198,1247,2
198,1294,4
198,1130,3
198,1076,2
198,1299,3
198,1208,2
198,1278,2
198,1250,3
198,1069,2
198,1229,1
198,1192,2
198,1288,3
198,1236,3
198,1017,2
198,1128,3
198,1014,3
198,1293,3
198,1173,5
198,1109,3
198,1052,5
198,1124,3
198,1037,2
198,1289,2
198,1049,2
198,1210,2
198,1245,2
198,1274,4
198,1119,3
198,1082,3
198,1241,2
198,1137,2
198,1275,3
198,1277,3
198,1106,3
198,1162,2
198,1185,3
198,1046,2
198,1227,3
198,1195,3
198,1085,2
199,1286,2
199,1026,3
199,1209,4
199,1003,3
199,1024,2
199,1037,4
199,1145,1
199,1029,3
199,1101,2
199,1049,3
199,1292,4
199,1119,2
199,1175,3
199,1299,3
199,1075,2
199,1096,2
199,1200,2
199,1047,2
199,1111,3
199,1235,3
199,101,4
199,1166,2
199,1087,2
199,1014,3
199,1122,4
199,1156,3
199,1276,2
199,1253,3
199,1040,3
199,1197,3
199,1162,3
199,1076,3
199,1176,3
199,1134,3
199,1146,2
199,1245,4
199,1066,3
199,1126,4
199,1055,2
199,1041,2
200,1289,3
200,1194,4
200,1273,3
200,1217,4
200,1151,2
200,1251,4
200,1187,3
200,1282,3
200,1038,3
200,1159,3
200,1166,2
200,1293,2
200,1125,2
200,1152,4
200,1017,4
200,1048,3
200,1055,4
200,1061,1
200,1298,2
200,1084,2
200,1021,3
200,1236,2
200,1176,2
200,1118,2
200,1014,3
200,1171,3
200,1050,2
200,1028,3
200,1234,4
200,1032,1
200,1208,3
200,1023,4
200,1108,2
200,1297,3
200,1267,2
200,1276,2
200,1098,1
200,1207,4
200,1119,3
200,1202,2
201,1090,3
201,1251,3
201,1006,3
201,1209,5
201,1058,3
201,1116,2
201,1181,4
201,1124,2
201,1199,3
201,1187,3
201,1086,5
201,1206,5
201,1164,3
201,1140,4
201,1019,2
201,1047,3
201,1195,2
201,1163,3
201,1169,3
201,1109,2
201,105,3
201,1074,2
201,1087,3
201,1052,2
201,1081,3
201,1069,3
201,1142,5
201,1084,4
201,1223,1
201,1211,4
201,1236,3
201,1234,3
201,1151,3
201,1197,4
201,1060,3
201,1153,3
201,1026,4
201,1191,3
201,1045,2
201,1032,2
202,1237,4
202,1167,3
202,1108,2
202,1212,5
202,1169,2
202,1293,2
202,1189,4
202,1264,2
202,1016,2
202,1228,2
202,1275,4
202,1171,3
202,1078,3
202,1180,2
202,1127,3
202,1255,3
202,1081,2
202,1150,3
202,1057,2
202,1055,3
202,1277,4
202,1111,2
202,1249,2
202,1158,4
202,1121,3
202,1177,3
202,1129,2
202,1008,2
202,1211,5
202,1122,3
202,1148,2
202,1138,2
202,1231,3
202,1165,3
202,1066,2
202,1092,4
202,1031,5
202,1049,3
202,1063,3
202,1091,3
203,1271,3
203,1249,3
203,1066,3
203,1128,3
203,1109,3
203,1161,4
203,1148,3
203,107,2
203,1010,3
203,1045,3
203,1255,2
203,1027,3
203,1194,3
203,1217,3
203,1234,4
203,1250,2
203,1138,4
203,1026,3
203,1209,3
203,1168,4
203,1080,3
203,1134,3
203,1122,2
203,1176,3
203,1125,3
203,1126,3
203,1210,3
203,1019,3
203,1264,2
203,1099,2
203,1265,2
203,1177,2
203,1025,2
203,1235,4
203,1103,5
203,1222,4
203,1274,2
203,1046,3
203,108,3
203,1156,3
204,1282,1
204,1044,2
204,1069,3
204,1049,3
204,1273,3
204,1247,3
204,1007,2
204,1192,2
204,1072,2
204,1099,3
204,1080,3
204,1256,4
204,1255,2
204,1017,2
204,1287,3
204,1277,2
204,1100,3
204,1077,1
204,1066,2
204,1054,4
204,1014,2
204,1051,4
204,108,3
204,1086,2
204,1109,2
204,1081,2
204,102,3
204,1000,3
204,1024,3
204,1259,2
204,1189,3
204,1228,2
204,1214,4
204,1186,3
204,1050,4
204,1015,3
204,1252,2
204,1297,3
204,1238,5
204,106,2
205,1015,2
205,1215,2
205,1213,2
205,1191,3
205,1208,3
205,1129,4
205,1039,2
205,1029,3
205,107,5
205,1193,2
205,1181,2
205,1145,3
205,1036,2
205,1038,2
205,1107,2
205,1136,2
205,101,4
205,1220,3
205,1269,3
205,1157,3
205,1043,3
205,1196,3
205,1294,2
205,1232,3
205,1013,3
205,1259,3
205,108,5
205,1180,4
205,1279,3
205,1091,1
205,1212,1
205,1206,3
205,1272,2
205,1095,2
205,1142,3
205,1275,3
205,1064,4
205,1185,4
205,1265,4
205,1282,2
206,1284,3
206,1180,3
206,1063,3
206,1029,2
206,1228,2
206,1176,3
206,1163,3
206,1253,4
206,1152,3
206,1052,2
206,1227,3
206,1241,3
206,1225,3
206,1140,2
206,1038,3
206,1062,2
206,1143,3
206,1189,3
206,1086,3
206,1030,3
206,1041,4
206,1269,3
206,1274,2
206,1066,3
206,1135,3
206,1039,3
206,1295,4
206,1198,5
206,1215,2
206,1128,3
206,1082,3
206,1075,4
206,1064,2
206,1236,3
206,1254,4
206,1292,3
206,1222,3
206,1019,4
206,1127,4
206,1179,2
207,1085,4
207,1074,2
207,1126,2
207,1223,2
207,1115,1
207,1038,3
207,1061,3
207,1206,3
207,1029,4
207,1191,2
207,1269,4
207,1183,3
207,104,3
207,1238,2
207,1025,3
207,1022,3
207,1171,2
207,1279,3
207,1051,2
207,1286,3
207,1182,3
207,101,3
207,1083,3
207,1229,2
207,1047,2
207,1036,3
207,1153,3
207,1087,4
207,1210,2
207,1033,2
207,1014,4
207,1177,2
207,1108,3
207,1217,3
207,1019,2
207,1283,3
207,1094,3
207,1008,1
207,1228,3
207,1028,4
208,1070,3
208,1172,2
208,1279,4
208,1198,2
208,1105,2
208,1085,3
208,1027,3
208,1231,3
208,1143,2
208,1101,3
208,1176,2
208,1216,4
208,1123,2
